age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
39,admin.,married,secondary,True,1757,True,True,telephone,28,,125,1,-1,0,unknown,True
43,management,married,secondary,True,107,True,True,telephone,28,,135,1,-1,0,unknown,True
34,technician,married,secondary,True,1012,True,True,telephone,28,,540,1,-1,0,unknown,True
35,management,divorced,tertiary,True,0,True,True,telephone,29,,171,1,-1,0,unknown,True
58,management,divorced,tertiary,True,372,True,True,unknown,29,,11,1,-1,0,unknown,True
35,management,single,tertiary,True,7506,True,True,unknown,30,,248,1,-1,0,unknown,True
42,technician,divorced,secondary,True,314,True,True,unknown,30,,234,1,-1,0,unknown,True
43,retired,married,secondary,True,860,True,True,telephone,30,,132,1,-1,0,unknown,True
34,housemaid,married,secondary,True,0,True,True,unknown,30,,154,1,-1,0,unknown,True
35,blue-collar,single,secondary,True,3623,True,True,telephone,30,,160,1,-1,0,unknown,True
38,admin.,single,secondary,True,2470,True,True,telephone,31,,227,1,-1,0,unknown,True
39,blue-collar,married,secondary,True,1307,True,True,telephone,31,,158,1,-1,0,unknown,True
58,retired,divorced,tertiary,True,3237,True,True,telephone,31,,615,1,-1,0,unknown,True
60,management,married,tertiary,True,5041,True,True,telephone,4,,399,1,-1,0,unknown,True
56,technician,married,secondary,True,6619,True,True,telephone,4,,465,1,-1,0,unknown,True
31,management,married,tertiary,True,1331,True,True,unknown,5,,268,1,-1,0,unknown,True
37,services,married,secondary,True,1970,True,True,telephone,5,,253,1,-1,0,unknown,True
59,retired,divorced,secondary,True,1026,True,True,unknown,5,,669,1,-1,0,unknown,True
49,management,married,secondary,True,249,True,True,telephone,6,,234,1,-1,0,unknown,True
30,management,single,tertiary,True,12857,True,True,cellular,6,,150,1,-1,0,unknown,True
31,technician,single,tertiary,True,2807,True,True,unknown,8,,154,1,-1,0,unknown,True
40,blue-collar,married,secondary,True,5060,True,True,unknown,9,,299,1,-1,0,unknown,True
43,admin.,married,secondary,True,2271,True,True,telephone,10,,524,1,-1,0,unknown,True
48,management,married,tertiary,True,1,True,True,telephone,10,,248,1,-1,0,unknown,True
34,management,married,tertiary,True,676,True,True,telephone,11,,486,1,-1,0,unknown,True
28,self-employed,single,tertiary,True,160,True,True,unknown,11,,158,1,-1,0,unknown,True
34,admin.,married,tertiary,True,899,True,True,unknown,12,,114,1,170,3,failure,True
47,blue-collar,married,secondary,True,1230,True,True,telephone,12,,378,1,-1,0,unknown,True
59,housemaid,married,tertiary,True,0,True,True,telephone,13,,494,1,-1,0,unknown,True
32,blue-collar,single,tertiary,True,700,True,True,unknown,13,,90,1,-1,0,unknown,True
31,entrepreneur,single,secondary,True,0,True,True,telephone,13,,160,1,-1,0,unknown,True
27,student,single,secondary,True,67,True,True,telephone,14,,239,1,-1,0,unknown,True
35,unemployed,single,secondary,True,127,True,True,telephone,14,,162,1,-1,0,unknown,True
32,blue-collar,married,secondary,True,2089,True,True,cellular,14,,132,1,-1,0,unknown,True
57,blue-collar,married,unknown,True,3585,True,True,telephone,14,,172,1,-1,0,unknown,True
58,management,married,tertiary,True,4152,True,True,telephone,14,,160,1,-1,0,unknown,True
30,technician,single,secondary,True,816,True,True,unknown,14,,179,1,-1,0,unknown,True
37,management,married,secondary,True,5447,True,True,cellular,17,,1789,1,-1,0,unknown,True
44,technician,divorced,secondary,True,275,True,True,cellular,17,,1077,1,-1,0,unknown,True
57,blue-collar,married,secondary,True,1540,True,True,cellular,17,,564,1,-1,0,unknown,True
34,blue-collar,married,secondary,True,751,True,True,cellular,17,,1303,1,-1,0,unknown,True
54,unemployed,single,secondary,True,380,True,True,cellular,17,,696,2,-1,0,unknown,True
55,retired,married,secondary,True,1504,True,True,cellular,17,,761,1,-1,0,unknown,True
59,management,married,tertiary,True,1783,True,True,cellular,17,,540,2,-1,0,unknown,True
53,retired,married,tertiary,True,2269,True,True,cellular,17,,1091,2,150,1,success,True
37,technician,married,secondary,True,5115,True,True,cellular,17,,1210,2,171,4,failure,True
45,entrepreneur,married,secondary,True,781,True,True,cellular,17,,652,2,126,2,failure,True
49,technician,single,secondary,True,-188,True,True,cellular,17,,454,1,-1,0,unknown,True
31,blue-collar,single,tertiary,True,761,True,True,telephone,18,,514,2,-1,0,unknown,True
31,admin.,single,secondary,True,19,True,True,cellular,18,,1978,1,-1,0,unknown,True
35,technician,married,secondary,True,4508,True,True,cellular,18,,854,1,-1,0,unknown,True
37,entrepreneur,divorced,tertiary,True,66,True,True,cellular,18,,1164,2,-1,0,unknown,True
48,management,married,tertiary,True,2266,True,True,cellular,18,,676,1,-1,0,unknown,True
39,technician,single,secondary,True,4646,True,True,cellular,18,,486,1,-1,0,unknown,True
34,management,single,tertiary,True,1494,True,True,cellular,18,,596,1,182,1,other,True
49,management,married,tertiary,True,1050,True,True,cellular,18,,924,1,-1,0,unknown,True
41,management,married,tertiary,True,0,True,True,cellular,18,,897,3,-1,0,unknown,True
46,management,married,secondary,True,0,True,True,cellular,18,,1855,1,-1,0,unknown,True
54,management,divorced,tertiary,True,2171,True,True,telephone,18,,1034,1,-1,0,unknown,True
38,technician,married,tertiary,True,3234,True,True,cellular,18,,578,2,-1,0,unknown,True
39,entrepreneur,married,secondary,True,11887,True,True,cellular,18,,1181,2,-1,0,unknown,True
46,management,married,tertiary,True,0,True,True,cellular,18,,716,2,110,3,other,True
58,management,divorced,tertiary,True,5037,True,True,cellular,18,,1437,2,-1,0,unknown,True
32,self-employed,single,tertiary,True,386,True,True,cellular,18,,482,1,-1,0,unknown,True
30,admin.,married,secondary,True,8781,True,True,cellular,18,,898,1,-1,0,unknown,True
51,entrepreneur,married,primary,True,538,True,True,cellular,18,,1122,4,-1,0,unknown,True
30,management,single,tertiary,True,5561,True,True,cellular,19,,511,1,-1,0,unknown,True
35,management,divorced,tertiary,True,859,True,True,cellular,19,,1554,1,-1,0,unknown,True
30,services,single,primary,True,0,True,True,cellular,19,,686,1,-1,0,unknown,True
30,self-employed,single,secondary,True,-617,True,True,cellular,19,,925,1,-1,0,unknown,True
43,management,married,tertiary,True,1429,True,True,cellular,19,,1015,1,198,2,other,True
47,management,married,unknown,True,4189,True,True,cellular,19,,489,3,-1,0,unknown,True
51,retired,married,tertiary,True,580,True,True,cellular,19,,694,2,-1,0,unknown,True
32,services,single,secondary,True,2615,True,True,cellular,19,,853,1,-1,0,unknown,True
53,unemployed,divorced,secondary,True,587,True,True,cellular,19,,561,1,-1,0,unknown,True
33,technician,single,tertiary,True,149,True,True,cellular,19,,424,2,182,1,other,True
40,blue-collar,single,secondary,True,3,True,True,cellular,19,,998,1,-1,0,unknown,True
42,blue-collar,married,primary,True,807,True,True,cellular,19,,1057,1,-1,0,unknown,True
46,unemployed,divorced,secondary,True,3354,True,True,cellular,19,,522,1,174,1,success,True
32,self-employed,single,tertiary,True,1249,True,True,cellular,19,,472,1,-1,0,unknown,True
38,blue-collar,married,primary,True,190,True,True,telephone,19,,623,1,175,1,other,True
32,technician,single,tertiary,True,550,True,True,cellular,19,,337,1,-1,0,unknown,True
30,entrepreneur,married,secondary,True,12737,True,True,cellular,19,,589,2,-1,0,unknown,True
35,technician,married,secondary,True,0,True,True,cellular,19,,644,4,-1,0,unknown,True
36,admin.,married,secondary,True,1207,True,True,cellular,19,,1792,2,-1,0,unknown,True
43,self-employed,divorced,secondary,True,347,True,True,cellular,19,,1468,3,-1,0,unknown,True
42,management,married,tertiary,True,3713,True,True,cellular,19,,709,2,-1,0,unknown,True
40,management,married,tertiary,True,3352,True,True,cellular,19,,639,2,27,1,success,True
32,blue-collar,married,secondary,True,254,True,True,cellular,19,,1720,3,-1,0,unknown,True
32,technician,married,tertiary,True,4654,True,True,cellular,20,,276,1,128,2,failure,True
41,blue-collar,single,secondary,True,-386,True,True,cellular,20,,477,1,-1,0,unknown,True
34,blue-collar,single,secondary,True,3043,True,True,cellular,20,,670,1,-1,0,unknown,True
40,services,single,secondary,True,1547,True,True,cellular,20,,405,1,-1,0,unknown,True
32,services,single,tertiary,True,945,True,True,cellular,20,,531,1,-1,0,unknown,True
32,technician,single,secondary,True,6402,True,True,cellular,20,,628,1,-1,0,unknown,True
36,self-employed,single,secondary,True,1295,True,True,cellular,20,,1192,1,-1,0,unknown,True
45,technician,married,secondary,True,6993,True,True,cellular,20,,283,1,-1,0,unknown,True
47,self-employed,married,secondary,True,4420,True,True,cellular,20,,454,1,-1,0,unknown,True
35,management,divorced,tertiary,True,141,True,True,cellular,20,,728,1,-1,0,unknown,True
36,services,married,secondary,True,11462,True,True,cellular,20,,993,1,-1,0,unknown,True
33,technician,married,tertiary,True,6843,True,True,cellular,20,,755,1,100,10,other,True
30,blue-collar,married,secondary,True,501,True,True,cellular,20,,994,1,177,1,failure,True
32,services,single,secondary,True,5806,True,True,cellular,20,,1503,2,-1,0,unknown,True
45,entrepreneur,married,tertiary,True,20138,True,True,cellular,20,,871,5,-1,0,unknown,True
47,services,married,secondary,True,1315,True,True,cellular,20,,329,4,-1,0,unknown,True
46,technician,married,tertiary,True,0,True,True,cellular,20,,531,1,167,1,failure,True
39,unemployed,single,tertiary,True,7,True,True,cellular,20,,931,4,-1,0,unknown,True
30,services,married,secondary,True,3929,True,True,cellular,20,,593,1,-1,0,unknown,True
45,self-employed,married,secondary,True,7,True,True,cellular,20,,691,1,-1,0,unknown,True
43,blue-collar,married,secondary,True,699,True,True,cellular,20,,1258,2,122,2,other,True
53,blue-collar,married,primary,True,421,True,True,cellular,20,,677,1,-1,0,unknown,True
43,technician,married,tertiary,True,4333,True,True,cellular,20,,1490,3,-1,0,unknown,True
54,management,divorced,secondary,True,300,True,True,cellular,20,,562,2,-1,0,unknown,True
30,blue-collar,single,secondary,True,7773,True,True,cellular,20,,705,1,-1,0,unknown,True
30,admin.,married,secondary,True,1794,True,True,cellular,20,,1035,1,-1,0,unknown,True
36,management,single,tertiary,True,2032,True,True,cellular,20,,736,1,-1,0,unknown,True
33,management,married,tertiary,True,3401,True,True,cellular,20,,253,1,-1,0,unknown,True
38,entrepreneur,married,tertiary,True,1110,True,True,cellular,20,,888,2,183,2,failure,True
37,technician,divorced,secondary,True,3068,True,True,cellular,20,,370,2,195,1,other,True
32,services,married,secondary,True,983,True,True,cellular,20,,500,2,133,1,failure,True
59,technician,divorced,secondary,True,2396,True,True,cellular,20,,488,1,-1,0,unknown,True
59,retired,married,secondary,True,6888,True,True,telephone,20,,1025,2,-1,0,unknown,True
46,admin.,divorced,secondary,True,2087,True,True,cellular,20,,768,3,-1,0,unknown,True
32,blue-collar,single,primary,True,121,True,True,cellular,20,,758,1,-1,0,unknown,True
52,entrepreneur,single,tertiary,True,3469,True,True,cellular,20,,653,1,-1,0,unknown,True
45,blue-collar,married,primary,True,5461,True,True,cellular,20,,841,2,-1,0,unknown,True
52,blue-collar,married,secondary,True,7119,True,True,telephone,20,,871,3,-1,0,unknown,True
31,blue-collar,married,tertiary,True,-35,True,True,cellular,20,,952,2,-1,0,unknown,True
31,unemployed,married,secondary,True,314,True,True,cellular,20,,1341,3,178,7,failure,True
39,technician,single,secondary,True,18508,True,True,cellular,20,,1598,4,-1,0,unknown,True
35,blue-collar,married,secondary,True,5639,True,True,cellular,20,,945,2,-1,0,unknown,True
33,services,married,secondary,True,2918,True,True,cellular,20,,1059,2,-1,0,unknown,True
50,blue-collar,married,primary,True,12519,True,True,cellular,21,,615,3,34,1,failure,True
36,management,married,tertiary,True,4069,True,True,cellular,21,,517,1,-1,0,unknown,True
34,admin.,single,tertiary,True,4254,True,True,cellular,21,,714,1,-1,0,unknown,True
46,blue-collar,divorced,primary,True,219,True,True,cellular,21,,729,1,-1,0,unknown,True
47,technician,married,secondary,True,0,True,True,cellular,21,,591,1,10,1,failure,True
39,admin.,single,secondary,True,2263,True,True,telephone,21,,1158,9,-1,0,unknown,True
31,self-employed,single,tertiary,True,2589,True,True,cellular,21,,614,1,-1,0,unknown,True
41,management,single,tertiary,True,1982,True,True,cellular,21,,558,1,-1,0,unknown,True
59,management,married,tertiary,True,7049,True,True,cellular,21,,530,1,163,2,failure,True
39,management,divorced,tertiary,True,1968,True,True,cellular,21,,648,1,-1,0,unknown,True
48,housemaid,married,primary,True,7195,True,True,cellular,21,,609,2,-1,0,unknown,True
50,admin.,married,secondary,True,4117,True,True,cellular,21,,530,1,-1,0,unknown,True
31,admin.,single,secondary,True,3950,True,True,cellular,21,,529,1,-1,0,unknown,True
30,services,single,secondary,True,495,True,True,cellular,21,,641,1,-1,0,unknown,True
31,management,married,secondary,True,8629,True,True,cellular,21,,957,1,184,2,failure,True
30,technician,married,secondary,True,455,True,True,cellular,21,,758,1,-1,0,unknown,True
34,blue-collar,single,secondary,True,4536,True,True,cellular,21,,963,1,-1,0,unknown,True
53,blue-collar,married,secondary,True,1777,True,True,cellular,21,,796,5,154,1,failure,True
34,blue-collar,married,primary,True,3527,True,True,cellular,21,,1022,1,-1,0,unknown,True
57,management,married,tertiary,True,372,True,True,cellular,21,,553,3,-1,0,unknown,True
41,services,single,secondary,True,92,True,True,cellular,21,,372,1,-1,0,unknown,True
40,admin.,married,primary,True,72,True,True,cellular,21,,849,1,-1,0,unknown,True
37,admin.,divorced,secondary,True,1533,True,True,cellular,21,,555,4,-1,0,unknown,True
31,management,married,tertiary,True,4148,True,True,cellular,21,,316,3,99,9,other,True
58,management,married,tertiary,True,96,True,True,cellular,21,,850,1,-1,0,unknown,True
39,unemployed,married,secondary,True,2245,True,True,cellular,21,,749,2,-1,0,unknown,True
47,technician,married,secondary,True,834,True,True,cellular,21,,902,1,133,2,other,True
44,management,married,tertiary,True,4119,True,True,telephone,21,,1074,1,-1,0,unknown,True
45,technician,married,tertiary,True,-525,True,True,cellular,21,,980,2,-1,0,unknown,True
41,entrepreneur,married,primary,True,39,True,True,cellular,21,,549,2,-1,0,unknown,True
33,technician,single,tertiary,True,0,True,True,cellular,21,,654,1,-1,0,unknown,True
30,student,single,tertiary,True,2766,True,True,cellular,21,,834,1,-1,0,unknown,True
30,student,single,tertiary,True,3300,True,True,cellular,21,,1571,1,-1,0,unknown,True
42,management,married,tertiary,True,36,True,True,cellular,21,,664,3,-1,0,unknown,True
49,management,married,tertiary,True,22520,True,True,cellular,21,,579,9,-1,0,unknown,True
59,unemployed,single,primary,True,7724,True,True,cellular,21,,373,3,-1,0,unknown,True
31,unknown,married,secondary,True,111,True,True,cellular,21,,504,2,93,2,failure,True
43,management,married,tertiary,True,2640,True,True,cellular,21,,314,4,-1,0,unknown,True
38,management,married,tertiary,True,3436,True,True,cellular,21,,663,4,-1,0,unknown,True
30,services,married,secondary,True,0,True,True,cellular,21,,681,4,-1,0,unknown,True
35,admin.,divorced,secondary,True,3636,True,True,cellular,21,,808,2,-1,0,unknown,True
43,technician,married,secondary,True,3288,True,True,cellular,21,,775,3,-1,0,unknown,True
34,management,single,tertiary,True,2633,True,True,cellular,21,,705,6,-1,0,unknown,True
52,blue-collar,married,secondary,True,580,True,True,cellular,21,,965,2,-1,0,unknown,True
46,management,married,secondary,True,149,True,True,cellular,21,,1222,2,-1,0,unknown,True
46,services,divorced,secondary,True,4329,True,True,cellular,21,,534,2,-1,0,unknown,True
37,admin.,single,secondary,True,1097,True,True,cellular,21,,1555,2,-1,0,unknown,True
42,management,married,tertiary,True,1275,True,True,cellular,21,,925,5,-1,0,unknown,True
23,unemployed,single,primary,True,1003,True,True,telephone,27,,8,1,-1,0,unknown,True
53,management,divorced,secondary,True,1004,True,True,telephone,22,,119,1,-1,0,unknown,True
26,unemployed,single,tertiary,True,814,True,True,cellular,28,,1387,1,-1,0,unknown,True
49,technician,married,secondary,True,808,True,True,cellular,28,,1232,1,-1,0,unknown,True
34,unknown,single,secondary,True,859,True,True,cellular,28,,829,1,-1,0,unknown,True
28,unknown,single,secondary,True,4465,True,True,cellular,28,,769,1,-1,0,unknown,True
46,technician,divorced,tertiary,True,0,True,True,cellular,28,,1199,2,-1,0,unknown,True
26,unemployed,single,secondary,True,622,True,True,cellular,28,,1451,2,-1,0,unknown,True
31,services,single,secondary,True,1709,True,True,telephone,28,,944,3,-1,0,unknown,True
51,admin.,single,tertiary,True,394,True,True,telephone,28,,968,2,-1,0,unknown,True
